,URL,HASH,ID,DATE,CONTENT,UPDATE_DATE,SEARCH_TEXT
0,/p/B0-0GxDjm3_/,"#법정,#계약서,#예술통역,#예술강사,#ktatlab,#youaregreat,#서울,#인천,#서울문화",dahaechloe,2019-08-10 0:00,Instagram의 정다혜 DAHAE CHLOE JUNG님: “엄중한 #법정 이 오히려 익숙하고 딱딱한 #계약서 보는게 좋던 나에게 #예술통역 의뢰가 왔을때 과연 내가 잘할수있을지 걱정이 앞섰지만 2주간의 연수기간 내내 너무 좋은사람들의 따뜻한 격려와 배려 덕분에 어느샌가 나도 모르게 storytelling에…”,2019-09-23,예술강사
1,/p/B2gvfREJ9XZ/,"#제주도,#서귀포,#성공적,#세계적인,#바이올리니스트,#백진주,#선생님,#기타리스트,#소프라노,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-17 0:00,"Instagram의 샌드아트 작가 채승웅님: “<아름다운 제주, 아름다운 서귀포>

#제주도
#서귀포
#성공적

#세계적인 #바이올리니스트 #백진주 #선생님
천재 #기타리스트 김하진 군
#소프라노 유경진, 현선경 님과
같은 무대에 오를 수 있어서 영광

#샌드아트 #샌드아티스트 #샌드아트코…”",2019-09-23,예술강사
2,/p/B2eAm0YJ_Od/,"#서귀포,#예술의전당,#제주도,#제주에어,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-16 0:00,"Instagram의 샌드아트 작가 채승웅님: “내일 제주에서 만나요~

#서귀포 #예술의전당
#제주도 #제주에어 
#샌드아트 #샌드아티스트 #샌드아트코 #채승웅 # #샌드아트작가 #예술교육 #예술강사 #샌드아트교육 #모래그림 #artworks #artstagram”",2019-09-23,예술강사
3,/p/B2joNBZpf_c/,"#한화예술더하기,#장원중,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-18 0:00,"Instagram의 샌드아트 작가 채승웅님: “2019.9.18
#한화예술더하기
#장원중 5회차 수업

1회차 수업 때 결석한 1학년 모 양은 
2회차부터 4회차까지 세 번 수업을 듣고나서
깨달음을 얻었다고 합니다.

오늘 모 양이 그린 그림.

#샌드아트 #샌드아티스트 #샌드아트코 #채승웅 #…”",2019-09-23,예술강사
4,/p/B2gJBQiJJMO/,"#서귀포,#예술의전당,#대극장,#꿈은이루어진다,#아름다운제주,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-17 0:00,"Instagram의 샌드아트 작가 채승웅님: “#서귀포 #예술의전당 #대극장
객석은 800 정도.

다양한 장르의 쟁쟁한 실력파 아티스트들이 모였다.

나는 두 개의 코너를 맡았다.
오프닝 #꿈은이루어진다
특별공연 #아름다운제주 
현재는
오프닝 마치고 대기중.

무려 1년에 걸쳐
심혈을 기울여…”",2019-09-23,예술강사
5,/p/BxpH_jeH6kQ/,,storyteller_rang,2019-05-19 0:00,"Instagram의 스토리텔러 박혜랑님: “어제 오늘 이틀간 한국교육연극학회에서 주관하는 플레이백씨어터 워크샵을 듣고왔어요
하루에 7시간씩 이틀의 과정이 체력적으로 부담이었지만 정말 신나고 즐거웠습니다
플레이백씨어터의 기법도 중요하지만 삶을 대하는 태도와 방식을 배울수 있는 귀중한…”",2019-09-23,예술강사
6,/p/BrpXOsTA1_H/,"#4,#경기문화재단,#경기문화예술교육지원센터,#경기지역특성화문화예술교육,#문화예술교육,#예술교육,#예술강사,#남양주,#평택,#안산,#안성,#연천,#경기,#남양주맘,#가족,#꿈,#어린이,#가정,",ggarte.ggcf,2018-12-21 0:00,"Instagram의 경기문화예술교육지원센터님: “[경기 지역특성화 문화예술교육 프로그램 소개#4]
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
2018 경기 지역특성화 문화예술교육 프로그램을 소개하는 카드뉴스 마지막 순서예요-🤗
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
남양주, 안성…”",2019-09-23,예술강사
7,/p/Bxiu2C7AH8B/,,h_______jin___,2019-05-16 0:00,Instagram의 Hee Jin님: “1교시 시작전 이미 지침😭”,2019-09-23,예술강사
8,/p/B1nZqNDpupY/,"#제주바당,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-08-26 0:00,"Instagram의 샌드아트 작가 채승웅님: “#제주바당
배경꾸미기 
차원이 다른 라이브 공연으로
곧 세상이 깜짝놀라게 될 것.

#샌드아트 #샌드아티스트 #샌드아트코 #채승웅 # #샌드아트작가 #예술교육 #예술강사 #샌드아트교육 #모래그림 #artworks #artstagram”",2019-09-23,예술강사
9,/p/B2vhpBkBezU/,"#아들스타그램,#아들바보,#도리도리,#아장아장,#매력덩어리,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-23 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “1. 격하게 도리도리중~ 요즘 기분좋으면 하는행동.
2. 아빠와함께 횡단보도 건너기~
이젠 한손만 잡아줘도 잘걷는다^^
아직 콧물이 멈추질 않아서 예방접종은 실패ㅠㅠ
그래도 컨디션은 최고네~ㅋㅋ
#아들스타그램…”",2019-09-23,예술강사
10,/p/B2vD6Yrpwf-/,"#배우,#댄서,#예술강사,#kpop,#춤,#댄스,",park_hyoung_jun_,2019-09-23 0:00,"Instagram의 박형준님: “하반기 일 복이 터졌다!!
1년만에 다시 학생들 k pop수업🎶
#배우#댄서#예술강사#kpop#춤#댄스”",2019-09-23,예술강사
11,/p/B2vCTn8gMaL/,"#2019학교예술강사지원사업,#예술강사,#교과연계,#통합예술교육,#서원대학교,#문화예술교육,#문화예술교육센터,#국악,#무용,#연극,#영화,#사진,#디자인,#공예,#만화애니메이션,",seowonarte8676,2019-09-23 0:00,"Instagram의 서원대학교 문화예술교육센터님: “[서원대학교 문화예술교육센터]
지난 8월12일~14일에 진행된 2019 학교 예술강사 지원사업 예술강사 역량강화 2차 연수가 예술선생님들의 관심과 성원에 힙입어 성황리에 마무리 되었습니다.
참여해주신 예술선생님들의 의견을 수렴하여 더욱 탄탄한 구성의…”",2019-09-23,예술강사
12,/p/B2vA-vDA18x/,"#서원대학교,#학교예술강사지원사업,#예술강사지원사업,#예술강사,#문화예술교육센터,#mbc,#kiada,#무용,#대한민국장애인국제무용제,",seowonarte8676,2019-09-23 0:00,"Instagram의 서원대학교 문화예술교육센터님: “2019년 8월 15일 MBC 문화사색 653회 [춤은 누구에게나 열려있다! <가능한 춤>의 안무가 홍혜전 ""한국이 만든 최초의 국제장애인무용축제, KIADA(대한민국장애인국제무용제)가 네 번
째 막을 올렸다. 올해도 스페인, 독일, 쿠바, 네덜란드…”",2019-09-23,예술강사
13,/p/B2rFR6epJUL/,"#첫줄hi😘,#발👣그레,#발그레,#문화예술교육극단CAT,#대표,#노광후,#울산,#부산,#연극,#연극스타그램,#연극배우,#배우,#배우스타그램,#Daily,#dailylife,#Selfi,#Selfcamera,#선팔,#맞팔,#f4f,#f4follow,#배우의일상,#예술강사,#학교예술강사,#아르떼,#그림그리는배우,#발👣그레,#발그레,#웹드라마,#씨스타보라,#나는야울산큰애기,#밉상팀원,",actor_g.hoo,2019-09-21 0:00,"Instagram의 배우 노광후님: “#첫줄hi😘
울산을 배경으로 한 웹드라마
<나는야 울산 큰애기>
11월 방송 예정입니다~
많은 시청 부탁드려요😘
그나저나 씨스타 보라님 얼굴 겁나작음!
내얼굴이 두배는 클듯...
잠깐 나오지만 열심히 찍고왔어요~
해시태그 <#발👣그레…”",2019-09-23,예술강사
14,/p/B2qwYUpBanh/,"#태풍타파,#교통제보,#올블랙,#최애템,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-21 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “올블랙패션~으로 방송왔는데.....
태풍 타파!ㅠㅠ실시간 정보는 TBN 교통방송과 함께!!
호우 주의보에 강풍주의보......
지역정보모니터가 온통…”",2019-09-23,예술강사
15,/p/B2qLYk9hNWw/,"#오가헌,#야외결혼식,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-21 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “비가와요~~~
신랑신부는 비또한 축복이라며 처음부터 끝까지 미소잃지 않고 행복하게 마무리 했습니다^^♡
앞으로 이보다 더한것도 추억이라 생각하며 살겠다고 하니 정말 잘살것같네요^^…”",2019-09-23,예술강사
16,/p/B2oM47hlYTV/,"#철드는꼬마예술가,#고래를찾아서,#통합예술교육,#예술강사,#아뜰리에,#포항스틸아트페스티벌,#포항문화재단,#도시재생사업,#나루터문화놀이창고,#수협냉동창고,#동빈내항,#복합문화공간,#포항,#포항맘,#딸스타그램,",bin_mom1004,2019-09-20 0:00,"Instagram의 #포항 #포항맘  👨‍👩‍👧 5살 김보빈님: “더웠지만 보빈이가 많이 즐거워했던..
철의 소리를 음악, 미술, 문학적으로 풀어가는 예술 작업 수업🎨
.
.
.
#철드는꼬마예술가 #고래를찾아서
#통합예술교육 #예술강사 #아뜰리에
#포항스틸아트페스티벌 #포항문화재단 #도시재생사업 #나루터문화놀이창고…”",2019-09-23,예술강사
17,/p/B2oKqJhBzSl/,"#가을운동회,#한마음체육대회,#태성이앤씨,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-20 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “오늘도 무사히 임무완수!
8월부터 준비했던 태성이앤씨 한마음체육대회~
즐겁게 마무의리♡
아침일찍 달려와준 @alice_dancecompany 감사합니다!
음향과 기타여러가지 도와준 @shindyjjang 감사합니다!
멋진사진과 진행을도와준…”",2019-09-23,예술강사
18,/p/B2oI_F6l165/,"#너희들마음대로💕,#한국전통문양,#텀블러디자인,#초등4학년,#공예수업,#예술강사,",boeun_kwak,2019-09-20 0:00,"Instagram의 뉴스킨 빚는여자 곽보은님: “.
이론수업은 어렵다
집중시간이 짧고 그렇기 때문에 재미있어야 한다
착한 아이들이라 대답도 열심히 해주고
질문도 많이한다. 고맙다^^
수업을 하고나면 늘 아쉬움이 남는다
아,, 이런 자료도 넣을걸~
이런 이야기도 해줬으면 좋았을텐데...!
그래도…”",2019-09-23,예술강사
19,/p/B2nYDEnJK2s/,"#예술강사,#화이팅👊,",lyra0421,2019-09-20 0:00,"Instagram의 김은선____거문고자리(Lyra)님: “자! 시작👏👏👏👏.
#예술강사 #화이팅👊”",2019-09-23,예술강사
20,/p/B2mDLAzhLLL/,"#돌사진,#아들스타그램,#김도령,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-19 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “하......2시간의 기나긴 촬영끝에 건진건.....;;;;;
아들컨디션이 안좋더니 결국 촬영끝나고 병원ㅠㅠ
다시 날잡고 찍자!!~~
#돌사진
#아들스타그램…”",2019-09-23,예술강사
21,/p/B0-0GxDjm3_/,"#법정,#계약서,#예술통역,#예술강사,#ktatlab,#youaregreat,",dahaechloe,2019-08-10 0:00,Instagram의 정다혜 DAHAE CHLOE JUNG님: “엄중한 #법정 이 오히려 익숙하고 딱딱한 #계약서 보는게 좋던 나에게 #예술통역 의뢰가 왔을때 과연 내가 잘할수있을지 걱정이 앞섰지만 2주간의 연수기간 내내 너무 좋은사람들의 따뜻한 격려와 배려 덕분에 어느샌가 나도 모르게 storytelling에…”,2019-09-24,예술강사
22,/p/BlCXsJuglJi/,"#탄츠핏,#양산탄츠핏,#발레필라테스,#탄츠핏발레필라테스지도자양성,#barrepilates,#barre,#예술강사,",bnpilates_,2018-07-10 0:00,"Instagram의 BN PILATES / 필라테스/ 양산님: “이번 주 탄츠핏 안무입니다~ 
발끝 손끝까지 쭉 뻗어나가는 듯한 동작들로 어제 회원님들 땀 쭉 빼고 가셨던 안무예요! 
이번 주 수요일 오후 8시에도 탄츠핏 진행되니 같이 스트레스 날려버리고 즐겁게 운동해요! .
.
.
.
instructor 탄츠핏…”",2019-09-24,예술강사
23,/p/B2gvfREJ9XZ/,"#제주도,#서귀포,#성공적,#세계적인,#바이올리니스트,#백진주,#선생님,#기타리스트,#소프라노,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-17 0:00,"Instagram의 샌드아트 작가 채승웅님: “<아름다운 제주, 아름다운 서귀포>

#제주도
#서귀포
#성공적

#세계적인 #바이올리니스트 #백진주 #선생님
천재 #기타리스트 김하진 군
#소프라노 유경진, 현선경 님과
같은 무대에 오를 수 있어서 영광

#샌드아트 #샌드아티스트 #샌드아트코…”",2019-09-24,예술강사
24,/p/B2joNBZpf_c/,"#한화예술더하기,#장원중,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-18 0:00,"Instagram의 샌드아트 작가 채승웅님: “2019.9.18
#한화예술더하기
#장원중 5회차 수업

1회차 수업 때 결석한 1학년 모 양은 
2회차부터 4회차까지 세 번 수업을 듣고나서
깨달음을 얻었다고 합니다.

오늘 모 양이 그린 그림.

#샌드아트 #샌드아티스트 #샌드아트코 #채승웅 #…”",2019-09-24,예술강사
25,/p/B2eAm0YJ_Od/,"#서귀포,#예술의전당,#제주도,#제주에어,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-16 0:00,"Instagram의 샌드아트 작가 채승웅님: “내일 제주에서 만나요~

#서귀포 #예술의전당
#제주도 #제주에어 
#샌드아트 #샌드아티스트 #샌드아트코 #채승웅 # #샌드아트작가 #예술교육 #예술강사 #샌드아트교육 #모래그림 #artworks #artstagram”",2019-09-24,예술강사
26,/p/B2gJBQiJJMO/,"#서귀포,#예술의전당,#대극장,#꿈은이루어진다,#아름다운제주,#샌드아트,#샌드아티스트,#샌드아트코,#채승웅,#샌드아트작가,#예술교육,#예술강사,#샌드아트교육,#모래그림,#artworks,#artstagram,",sandstargram,2019-09-17 0:00,"Instagram의 샌드아트 작가 채승웅님: “#서귀포 #예술의전당 #대극장
객석은 800 정도.

다양한 장르의 쟁쟁한 실력파 아티스트들이 모였다.

나는 두 개의 코너를 맡았다.
오프닝 #꿈은이루어진다
특별공연 #아름다운제주 
현재는
오프닝 마치고 대기중.

무려 1년에 걸쳐
심혈을 기울여…”",2019-09-24,예술강사
27,/p/Brl4DrdBMnH/,,storyteller_rang,2018-12-20 0:00,"Instagram의 스토리텔러 박혜랑님: “우수강사 인증서를 받았어요😍
수업시간중에 받게 되어서 제자들과 함께 축하하고 기뻐했어요 너무 행복했습니다
잘 따라와준 예쁘고 착한 우리 제자들에게 너무 고맙습니다
앞으로도 제가 가진 경험과 지식들을 많이 나누고 싶어요😄”",2019-09-24,예술강사
28,/p/BxpH_jeH6kQ/,,storyteller_rang,2019-05-19 0:00,"Instagram의 스토리텔러 박혜랑님: “어제 오늘 이틀간 한국교육연극학회에서 주관하는 플레이백씨어터 워크샵을 듣고왔어요
하루에 7시간씩 이틀의 과정이 체력적으로 부담이었지만 정말 신나고 즐거웠습니다
플레이백씨어터의 기법도 중요하지만 삶을 대하는 태도와 방식을 배울수 있는 귀중한…”",2019-09-24,예술강사
29,/p/BrpXOsTA1_H/,"#4,#경기문화재단,#경기문화예술교육지원센터,#경기지역특성화문화예술교육,#문화예술교육,#예술교육,#예술강사,#남양주,#평택,#안산,#안성,#연천,#경기,#남양주맘,#가족,#꿈,#어린이,#가정,",ggarte.ggcf,2018-12-21 0:00,"Instagram의 경기문화예술교육지원센터님: “[경기 지역특성화 문화예술교육 프로그램 소개#4]
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
2018 경기 지역특성화 문화예술교육 프로그램을 소개하는 카드뉴스 마지막 순서예요-🤗
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
남양주, 안성…”",2019-09-24,예술강사
30,/p/B2xpDCwnR_8/,"#toystory,#toyphoto,#玩具總動員,#didi,#okurumi,#arttoy,#cute,#玩具,#예술강사,#illustration,#插畫,#아트토이,#zzz,#omi,#귀여운생필품,#귀여운장난감,#omidearm,#beakid,#haveanicedream,",omi_okurumi,2019-09-24 0:00,"Instagram의 Omi님: “Welcome to omi & didi circus🎪 ﻿
準備好跟omi didi 來一場馬戲團的奇幻冒險嗎﻿
現在就出發吧！Gogo!﻿
﻿
﻿
#toystory #toyphoto#玩具總動員 #didi #okurumi #arttoy #cute #玩具…”",2019-09-24,예술강사
31,/p/B2xd7Wtl-ei/,"#일상,#예술강사,#가을하늘,#기분좋은화요일,#출근,",lllosetime_ing,2019-09-23 0:00,"Instagram의 상실이님: “이제 가을 하늘 같구나
시컴어둑하던 하늘이 걷히고 가을하늘이 빼꼼나왔다☀️
고성학교는 높은 건물이 없어 힘들때 창밖만 봐도 힘듬이 훌훌 날아간다😍
오늘도 힘내서 수업하긋어! 
홧띵💪🏻
.
.
.
#일상 #예술강사 #가을하늘 #기분좋은화요일 #출근”",2019-09-24,예술강사
32,/p/B2vhpBkBezU/,"#아들스타그램,#아들바보,#도리도리,#아장아장,#매력덩어리,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-23 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “1. 격하게 도리도리중~ 요즘 기분좋으면 하는행동.
2. 아빠와함께 횡단보도 건너기~
이젠 한손만 잡아줘도 잘걷는다^^
아직 콧물이 멈추질 않아서 예방접종은 실패ㅠㅠ
그래도 컨디션은 최고네~ㅋㅋ
#아들스타그램…”",2019-09-24,예술강사
33,/p/B2vD6Yrpwf-/,"#배우,#댄서,#예술강사,#kpop,#춤,#댄스,",park_hyoung_jun_,2019-09-23 0:00,"Instagram의 박형준님: “하반기 일 복이 터졌다!!
1년만에 다시 학생들 k pop수업🎶
#배우#댄서#예술강사#kpop#춤#댄스”",2019-09-24,예술강사
34,/p/B2vCTn8gMaL/,"#2019학교예술강사지원사업,#예술강사,#교과연계,#통합예술교육,#서원대학교,#문화예술교육,#문화예술교육센터,#국악,#무용,#연극,#영화,#사진,#디자인,#공예,#만화애니메이션,",seowonarte8676,2019-09-23 0:00,"Instagram의 서원대학교 문화예술교육센터님: “[서원대학교 문화예술교육센터]
지난 8월12일~14일에 진행된 2019 학교 예술강사 지원사업 예술강사 역량강화 2차 연수가 예술선생님들의 관심과 성원에 힙입어 성황리에 마무리 되었습니다.
참여해주신 예술선생님들의 의견을 수렴하여 더욱 탄탄한 구성의…”",2019-09-24,예술강사
35,/p/B2vA-vDA18x/,"#서원대학교,#학교예술강사지원사업,#예술강사지원사업,#예술강사,#문화예술교육센터,#mbc,#kiada,#무용,#대한민국장애인국제무용제,",seowonarte8676,2019-09-23 0:00,"Instagram의 서원대학교 문화예술교육센터님: “2019년 8월 15일 MBC 문화사색 653회 [춤은 누구에게나 열려있다! <가능한 춤>의 안무가 홍혜전 ""한국이 만든 최초의 국제장애인무용축제, KIADA(대한민국장애인국제무용제)가 네 번
째 막을 올렸다. 올해도 스페인, 독일, 쿠바, 네덜란드…”",2019-09-24,예술강사
36,/p/B2rskJkJ-78/,"#아들,#두녀석,#두마리,#보고싶다,#까불이,#선생님바라기,#우주,#별,#빨리갈께,#뽀뽀하러,#😘,#💋,#사랑해,#꼴통,#⭐️,#myson😘,#한국문화에술진흥원,#울산,#무용,#예술강사,",agape_lovely,2019-09-21 0:00,"Instagram의 권아름님: “#아들 #두녀석 #두마리 #보고싶다 #까불이 #선생님바라기 #우주 #별 #빨리갈께 #뽀뽀하러 #🥰 #😘#💋 #사랑해 #꼴통 #⭐️ #myson😘 #한국문화에술진흥원 #울산 #무용 #예술강사 ""주입식으로 너희들의 생각을 흔듦이 아닌 직접적인 경험을 통한…”",2019-09-24,예술강사
37,/p/B2rFR6epJUL/,"#첫줄hi😘,#발👣그레,#발그레,#문화예술교육극단CAT,#대표,#노광후,#울산,#부산,#연극,#연극스타그램,#연극배우,#배우,#배우스타그램,#Daily,#dailylife,#Selfi,#Selfcamera,#선팔,#맞팔,#f4f,#f4follow,#배우의일상,#예술강사,#학교예술강사,#아르떼,#그림그리는배우,#발👣그레,#발그레,#웹드라마,#씨스타보라,#나는야울산큰애기,#밉상팀원,",actor_g.hoo,2019-09-21 0:00,"Instagram의 배우 노광후님: “#첫줄hi😘
울산을 배경으로 한 웹드라마
<나는야 울산 큰애기>
11월 방송 예정입니다~
많은 시청 부탁드려요😘
그나저나 씨스타 보라님 얼굴 겁나작음!
내얼굴이 두배는 클듯...
잠깐 나오지만 열심히 찍고왔어요~
해시태그 <#발👣그레…”",2019-09-24,예술강사
38,/p/B2qwYUpBanh/,"#태풍타파,#교통제보,#올블랙,#최애템,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-21 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “올블랙패션~으로 방송왔는데.....
태풍 타파!ㅠㅠ실시간 정보는 TBN 교통방송과 함께!!
호우 주의보에 강풍주의보......
지역정보모니터가 온통…”",2019-09-24,예술강사
39,/p/B2qLYk9hNWw/,"#오가헌,#야외결혼식,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-21 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “비가와요~~~
신랑신부는 비또한 축복이라며 처음부터 끝까지 미소잃지 않고 행복하게 마무리 했습니다^^♡
앞으로 이보다 더한것도 추억이라 생각하며 살겠다고 하니 정말 잘살것같네요^^…”",2019-09-24,예술강사
40,/p/B2oM47hlYTV/,"#철드는꼬마예술가,#고래를찾아서,#통합예술교육,#예술강사,#아뜰리에,#포항스틸아트페스티벌,#포항문화재단,#도시재생사업,#나루터문화놀이창고,#수협냉동창고,#동빈내항,#복합문화공간,#포항,#포항맘,#딸스타그램,",bin_mom1004,2019-09-20 0:00,"Instagram의 #포항 #포항맘 👸 5살 김보빈님: “더웠지만 보빈이가 많이 즐거워했던..
철의 소리를 음악, 미술, 문학적으로 풀어가는 예술 작업 수업🎨
.
.
.
#철드는꼬마예술가 #고래를찾아서
#통합예술교육 #예술강사 #아뜰리에
#포항스틸아트페스티벌 #포항문화재단 #도시재생사업 #나루터문화놀이창고…”",2019-09-24,예술강사
41,/p/B2oKqJhBzSl/,"#가을운동회,#한마음체육대회,#태성이앤씨,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위,",mcdoctorkim,2019-09-20 0:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “오늘도 무사히 임무완수!
8월부터 준비했던 태성이앤씨 한마음체육대회~
즐겁게 마무의리♡
아침일찍 달려와준 @alice_dancecompany 감사합니다!
음향과 기타여러가지 도와준 @shindyjjang 감사합니다!
멋진사진과 진행을도와준…”",2019-09-24,예술강사
42,/p/B0-0GxDjm3_/,"#법정,#계약서,#예술통역,#예술강사,#ktatlab,#youaregreat,",dahaechloe,2019-08-10 0:00,Instagram의 정다혜 DAHAE CHLOE JUNG님: “엄중한 #법정 이 오히려 익숙하고 딱딱한 #계약서 보는게 좋던 나에게 #예술통역 의뢰가 왔을때 과연 내가 잘할수있을지 걱정이 앞섰지만 2주간의 연수기간 내내 너무 좋은사람들의 따뜻한 격려와 배려 덕분에 어느샌가 나도 모르게 storytelling에…”,2019-09-25,예술강사
43,/p/B2yBL7lnN1M/,"#toystory,#toyphoto,#玩具總動員,#didi,#okurumi,#arttoy,#cute,#玩具,#예술강사,#illustration,#插畫,#아트토이,#zzz,#omi,#귀여운생필품,#귀여운장난감,#omidearm,#beakid,#haveanicedream,",omi_okurumi,2019-09-24 0:00,"Instagram의 Omi님: “omi & didi 馬戲團款～即將在9/26晚上8:00開始販售﻿
omi和didi勇闖馬戲團要來挑戰各種冒險啦！﻿
而且這可是didi第一次新裝亮相呢！（姨母姨丈準備好了嗎！）﻿
﻿
﻿
﻿
#toystory #toyphoto#玩具總動員 #didi #okurumi…”",2019-09-25,예술강사
44,/p/Bxiu2C7AH8B/,,h_______jin___,2019-05-16 0:00,Instagram의 Hee Jin님: “1교시 시작전 이미 지침😭”,2019-09-25,예술강사
45,/p/BxpH_jeH6kQ/,,storyteller_rang,2019-05-19 0:00,"Instagram의 스토리텔러 박혜랑님: “어제 오늘 이틀간 한국교육연극학회에서 주관하는 플레이백씨어터 워크샵을 듣고왔어요
하루에 7시간씩 이틀의 과정이 체력적으로 부담이었지만 정말 신나고 즐거웠습니다
플레이백씨어터의 기법도 중요하지만 삶을 대하는 태도와 방식을 배울수 있는 귀중한…”",2019-09-25,예술강사
